timestamp, distance1, distance2, distance3, distance4, distance5, linearVelocity, angularVelocity, axialPower, turnPower
00:02:46,413.661,371.008,295.701,285.037,235.355,4.801,-0.017,0.617,-0.004,
00:02:46,410.702,357.29,324.908,257.085,250.462,5.351,-0.016,0.684,-0.004,
00:02:46,402.405,338.942,300.66,226.849,216.898,5.896,-0.014,0.728,-0.003,
00:02:46,393.151,319.541,276.218,249.926,185.085,6,-0.013,0.722,-0.003,
00:02:47,385.201,302.216,255.024,226.534,209.495,6,-0.012,0.72,-0.003,
00:02:47,378.343,282.807,231.405,200.983,182.531,6,-0.012,0.675,-0.003,
00:02:47,704.098,267.552,210.604,178.106,158.468,5.706,-0.013,0.534,-0.004,
00:02:47,649.949,268.444,199.26,162.351,140.583,5.029,-0.015,0.455,-0.004,
00:02:47,558.583,635.26,199.312,154.226,128.971,4.489,-0.015,0.446,-0.004,
00:02:47,523.917,586.956,214.11,154.45,123.733,4.335,-0.015,0.491,-0.003,
00:02:47,494.381,498.555,569.093,158.926,120.87,4.501,-0.014,0.544,-0.003,
00:02:47,470.162,467.8,529.305,169.038,121.87,4.765,-0.012,0.583,-0.003,
00:02:47,445.63,438.025,492.59,515.199,124.328,5.064,-0.011,0.621,-0.002,
00:02:48,345.189,403.298,403.793,466.763,498.162,5.424,-0.009,0.657,-0.002,
00:02:48,300.151,365.081,362.359,420.038,443.946,5.735,-0.006,0.678,-0.001,
00:02:48,281.094,324.902,321.06,376.049,395.548,5.919,-0.002,0.667,-0,
00:02:48,282.034,283.52,280.039,334.096,351.245,5.83,0.001,0.592,0.001,
00:02:48,259.508,249.343,247.172,301.747,318.48,5.365,0.005,0.457,0.002,
00:02:48,225.163,217.995,217.678,273.749,291.278,4.438,0.008,0.293,0.003,
00:02:48,195.908,192.063,194.151,253.133,273.19,3.183,0.011,0.172,0.003,
00:02:48,175.154,174.31,178.884,241.931,265.977,2.213,0.013,0.13,0.003,
00:02:48,161.028,162.975,220.95,238.799,268.667,1.624,0.014,0.115,0.004,
00:02:49,152.579,207.047,220.66,244.129,282.8,1.376,0.016,0.149,0.004,
00:02:49,145.841,205.041,223.597,254.343,305.661,1.49,0.016,0.209,0.004,
00:02:49,191.147,205.002,228.508,267.274,334.108,1.78,0.016,0.264,0.004,
00:02:49,187.018,205.362,235.634,286.588,340.829,2.234,0.016,0.326,0.004,
00:02:49,184.279,206.903,244.32,309.749,314.986,2.662,0.015,0.375,0.004,
00:02:49,180.969,209.186,257.082,306.695,337.138,3.154,0.015,0.426,0.004,
00:02:49,180.583,214.776,275.261,277.272,313.074,3.549,0.015,0.46,0.004,
00:02:49,181.029,223.931,260.556,294.444,382.205,3.869,0.014,0.45,0.004,
00:02:49,186.928,240.666,222.824,262.049,355.085,3.847,0.015,0.402,0.004,
00:02:50,203.461,201.658,239.894,294.212,332.676,3.643,0.015,0.366,0.004,
00:02:50,181.128,203.388,211.388,306.549,314.604,3.434,0.015,0.362,0.004,
00:02:50,156.889,193.759,286.074,289.326,352.607,3.378,0.015,0.379,0.004,
00:02:50,172.031,166.69,262.916,270.97,341.448,3.475,0.015,0.416,0.004,
00:02:50,142.85,237.021,241.249,304.808,331.69,3.676,0.015,0.439,0.004,
00:02:50,211.367,212.417,220.201,289.713,322.702,3.866,0.014,0.464,0.003,
00:02:50,185.132,189.25,251.594,275.247,314.352,4.089,0.013,0.489,0.003,
00:02:50,159.295,165.496,231.842,259.001,303.822,4.264,0.012,0.49,0.003,
00:02:51,138.764,197.701,215.698,245.508,295.289,4.326,0.012,0.486,0.003,
00:02:51,165.504,177.078,196.824,229.369,285.192,4.303,0.012,0.465,0.003,
00:02:51,145.463,158.3,179.606,215.092,278.603,4.238,0.012,0.464,0.003,
00:02:51,128.864,142.446,164.827,202.865,274.571,4.16,0.012,0.436,0.003,
00:02:51,115.364,129.775,153.633,195.519,280.524,3.978,0.012,0.394,0.003,
00:02:51,101.33,116.787,142.932,191.664,304.871,3.673,0.013,0.358,0.003,
00:02:51,91.941,109.201,139.664,202.22,387.606,3.384,0.014,0.344,0.004,
00:02:51,85.085,105.016,142.807,234.203,710.544,3.253,0.015,0.357,0.004,
00:02:51,82.741,107.471,160.23,334.721,1040.179,3.313,0.015,0.396,0.004,
00:02:52,82.478,114.858,199.053,825.181,1120.194,3.553,0.014,0.444,0.004,
00:02:52,88.974,136.807,316.667,991.991,694.329,3.937,0.014,0.518,0.003,
00:02:52,102.013,180.523,769.719,1066.178,508.142,4.501,0.011,0.595,0.002,
00:02:52,122.979,264.184,927.322,1092.983,417.263,5.071,0.009,0.644,0.002,
00:02:52,153.584,429.081,940.922,602.398,363.89,5.521,0.006,0.672,0.001,
00:02:52,186.092,665.369,957.827,526.581,333.756,5.796,0.004,0.683,0.001,
00:02:52,231.104,623.477,919.417,468.833,307.03,5.984,0.003,0.684,0.001,
00:02:52,273.566,587.171,884.986,432.311,288.143,6,0.002,0.681,0,
00:02:52,329.051,738.052,893.79,396.023,267.546,6,0.001,0.678,0,
00:02:53,373.053,702.013,858.152,371.656,252.65,6,0.001,0.68,-0,
00:02:53,410.249,661.015,816.453,351.623,238.834,6,-0.001,0.679,-0,
00:02:53,430.632,625.047,779.229,338.971,228.904,6,-0.001,0.677,-0,
00:02:53,399.703,584.143,687.977,326.934,218.415,6,-0.002,0.674,-0,
00:02:53,357.77,542.318,644.329,721.455,210.618,6,-0.002,0.67,-0,
00:02:53,316.804,501.575,601.82,675.401,205.255,6,-0.002,0.666,-0.001,
00:02:53,274.673,459.895,558.508,628.656,199.986,5.996,-0.002,0.665,-0.001,
00:02:53,236.734,418.25,515.432,582.366,308.165,5.988,-0.002,0.664,-0.001,
00:02:53,240.695,382.558,478.697,543.082,307.236,5.983,-0.002,0.664,-0.001,
00:02:54,237.075,347.851,395.005,505.193,536.736,5.981,-0.002,0.665,-0.001,
00:02:54,235.953,306.122,352.567,460.253,487.598,5.965,-0.002,0.648,-0,
00:02:54,238.112,265.03,311.4,417.544,441.834,5.763,0,0.589,0.001,
00:02:54,233.329,225.342,272.582,378.847,402.03,5.357,0.003,0.502,0.002,
00:02:54,194.748,237.566,286.593,346.497,370.636,4.695,0.007,0.419,0.002,
00:02:54,179.194,207.003,258.709,321.863,348.87,4.18,0.01,0.415,0.003,
00:02:54,179.863,227.666,283.899,301.932,333.223,4.011,0.013,0.446,0.004,
00:02:54,152.001,202.988,263.654,285.914,322.999,4.106,0.014,0.489,0.004,
00:02:54,173.825,229.434,245.022,271.742,315.772,4.37,0.014,0.537,0.004,
00:02:55,196.797,207.114,225.812,256.798,385.232,4.718,0.014,0.579,0.004,
00:02:55,172.522,185.153,206.552,241.852,390.889,5.029,0.014,0.604,0.004,
00:02:55,152.037,166.203,189.633,306.755,402.133,5.264,0.015,0.624,0.004,
00:02:55,128.858,144.249,169.669,303.895,428.501,5.437,0.015,0.611,0.004,
00:02:55,111.953,128.316,235.397,311.693,482.872,5.398,0.015,0.581,0.004,
00:02:55,93.904,111.22,234.781,337.297,632.865,5.298,0.015,0.571,0.004
